toplam_maliyet,siparis_maliyeti_toplam,elde_tutma_toplam,stoksuz_ceza_toplam,servis_seviyesi,ortalama_stok,stoksuz_gun_sayisi,toplam_talep,karsilanan_talep,parca_no,kullanilan_r,kullanilan_Q,senaryo
52856.1311,1560.0,9309.3042,41986.8269,0.9906,401.2804,0.8,2222.9474,2199.34,Part-1797,428,111,mevcut
1534.2219,550.0,984.2219,0.0,1.0,323.7724,0.0,267.2109,267.2109,Part-1798,115,366,mevcut
316.5,220.0,89.2117,7.2883,0.9981,115.0694,0.1,65.6049,65.4405,Part-1799,95,156,mevcut
3918.3398,1180.0,2065.2053,673.1344,0.9925,63.2299,0.7,51.2308,50.7282,Part-1800,80,21,mevcut
2300.2553,700.0,1338.2232,262.0321,0.9953,72.1103,0.1,60.8135,60.4364,Part-1801,94,21,mevcut
5366.4762,900.0,4466.4762,0.0,1.0,463.561,0.0,912.2026,912.2026,Part-1802,379,328,mevcut
9307.783,390.0,2646.5876,6271.1954,0.9921,96.1117,0.5,238.8312,235.8447,Part-1803,120,37,mevcut
7651.8116,885.0,6766.8116,0.0,1.0,252.6964,0.0,423.4831,423.4831,Part-1804,276,50,mevcut
759.4234,500.0,259.4234,0.0,1.0,13.6235,0.0,5.8971,5.8971,Part-1805,7,17,mevcut
273664.66,4140.0,53220.746,216303.914,0.9828,139.6104,0.4,414.269,403.493,Part-1806,240,18,mevcut
17271.0031,742.5,3148.2074,13380.2957,0.9777,490.1787,2.2,2238.1963,2175.9826,Part-1807,897,270,mevcut
17487.0037,2700.0,13032.2782,1754.7254,0.9976,498.7886,0.1,316.9674,315.9775,Part-1808,660,102,mevcut
792.0091,500.0,25.0084,267.0007,0.808,0.5284,10.2,0.7653,0.6169,Part-1809,0,1,mevcut
3682.5237,1080.0,1676.075,926.4487,0.9932,3.3912,0.6,3.3171,3.2874,Part-1810,4,2,mevcut
22231.6746,1860.0,16927.181,3444.4936,0.998,62.825,0.1,79.6104,79.3985,Part-1811,96,6,mevcut
39847.1615,2020.0,30429.8331,7397.3284,0.9988,219.6221,0.4,456.6542,455.7712,Part-1812,340,31,mevcut
4894.0071,740.0,4154.0071,0.0,1.0,119.0601,0.0,78.5047,78.5047,Part-1813,149,27,mevcut
18432.3928,2145.0,14874.7165,1412.6763,0.9987,644.4771,0.1,1197.4732,1195.4655,Part-1814,958,121,mevcut
22570.0247,4100.0,10499.7216,7970.3031,0.9965,51.6479,0.1,101.3558,100.894,Part-1815,72,18,mevcut
3325.1667,1550.0,1540.0117,235.155,0.996,160.8055,0.1,141.8982,141.1516,Part-1816,178,104,mevcut
2633.4382,690.0,1943.4382,0.0,1.0,97.4008,0.0,107.6215,107.6215,Part-1817,89,78,mevcut
91059.2122,1600.0,35272.5296,54186.6826,0.9894,1781.4794,0.3,4769.6218,4694.0592,Part-1818,2493,152,mevcut
1561252.736,11840.0,471351.5754,1078061.1606,0.9821,1227.6233,0.3,3349.1657,3262.471,Part-1819,2423,75,mevcut
6763.0727,1530.0,5233.0727,0.0,1.0,158.0832,0.0,129.3669,129.3669,Part-1820,193,57,mevcut
4440740.5364,7990.0,192929.0436,4239821.4928,0.8795,368.6051,2.7,2647.9121,2283.969,Part-1821,1097,32,mevcut
8231.5188,757.5,3313.6765,4160.3423,0.9891,113.867,0.3,260.4114,255.9841,Part-1822,167,34,mevcut
323971.6963,12220.0,311751.6963,0.0,1.0,644.6501,0.0,1163.5651,1163.5651,Part-1823,1109,27,mevcut
1029.5553,220.0,809.5553,0.0,1.0,56.5304,0.0,54.9164,54.9164,Part-1824,52,23,mevcut
12519.685,1890.0,10629.685,0.0,1.0,302.0545,0.0,521.5219,521.5219,Part-1825,397,120,mevcut
24706.1253,750.0,5016.1876,18939.9377,0.986,390.0829,0.3,884.5601,866.1181,Part-1826,583,121,mevcut
16270.7537,1040.0,6494.0673,8736.6864,0.9937,287.519,0.2,946.3817,938.5449,Part-1827,443,99,mevcut
2644.8529,1500.0,939.0045,205.8483,0.9916,32.5859,0.7,21.3769,21.1413,Part-1828,36,22,mevcut
503087.6381,5450.0,56433.8665,441203.7716,0.9626,104.7168,3.9,489.3248,466.9983,Part-1829,168,40,mevcut
5516.6511,1060.0,4456.6511,0.0,1.0,456.4103,0.0,469.554,469.554,Part-1830,507,178,mevcut
12341.7399,820.0,2424.3381,9097.4018,0.9725,509.2078,2.4,1617.8548,1560.0532,Part-1831,539,359,mevcut
17896.674,2950.0,14077.6947,868.9793,0.9983,537.7153,0.1,382.9408,382.0721,Part-1832,672,168,mevcut
58926.9217,1890.0,12812.2229,44224.6987,0.987,68.0368,0.8,194.9718,192.2769,Part-1833,67,29,mevcut
1846.2598,495.0,979.2299,372.0299,0.9932,6.049,0.6,6.6342,6.5749,Part-1834,7,4,mevcut
339.3581,200.0,139.3581,0.0,1.0,17.2083,0.0,6.2656,6.2656,Part-1835,12,22,mevcut
329171.1532,3705.0,35878.294,289587.8591,0.9664,70.8377,3.2,445.5746,426.8988,Part-1836,157,19,mevcut
2035.0312,465.0,986.8193,583.2119,0.9944,187.0038,0.1,207.5031,205.992,Part-1837,197,130,mevcut
9869.2094,1650.0,2554.3399,5664.8695,0.9877,1612.1521,0.6,5711.646,5618.9768,Part-1838,2307,1224,mevcut
6851.4848,920.0,1956.1596,3975.3252,0.9911,148.0833,1.8,307.0161,303.319,Part-1839,190,97,mevcut
1098705.0336,10800.0,262694.4678,825210.5659,0.9892,525.3411,1.0,2347.1885,2315.1586,Part-1840,884,69,mevcut
53979.8448,665.0,5333.3803,47981.4645,0.9445,192.1583,3.4,777.7234,729.2485,Part-1841,254,47,mevcut
4302.1524,960.0,3342.1524,0.0,1.0,104.0266,0.0,70.3962,70.3962,Part-1842,130,27,mevcut
3564.8598,370.0,880.3441,2314.5157,0.9809,204.7584,2.0,458.497,446.7654,Part-1843,203,155,mevcut
5989.0698,975.0,5014.0698,0.0,1.0,112.9764,0.0,120.1527,120.1527,Part-1844,128,31,mevcut
809.3403,165.0,87.728,556.6123,0.8205,1.3261,20.0,0.7371,0.6123,Part-1845,1,2,mevcut
2704.3725,620.0,1674.9565,409.416,0.9966,49.2556,0.1,69.2905,68.9821,Part-1846,53,39,mevcut
1698.2127,415.0,1283.2127,0.0,1.0,192.8856,0.0,122.7327,122.7327,Part-1847,251,41,mevcut
14293.4581,1290.0,13003.4581,0.0,1.0,70.0483,0.0,133.4211,133.4211,Part-1848,78,9,mevcut
75140.1884,1260.0,4368.8954,69511.293,0.9316,119.3017,3.7,432.8958,401.7269,Part-1849,92,76,mevcut
868416.188,7550.0,49444.0978,811422.0902,0.9694,318.4269,2.5,2368.2634,2280.7564,Part-1850,711,155,mevcut
12988.166,1055.0,11933.166,0.0,1.0,20.1627,0.0,23.2197,23.2197,Part-1851,29,2,mevcut
1205.2513,350.0,717.6994,137.5518,0.9966,153.1582,0.1,283.4278,282.5953,Part-1852,128,108,mevcut
270826.1446,1105.0,11762.5264,257958.6182,0.9556,1237.1375,3.6,8456.0409,7993.8074,Part-1853,2220,367,mevcut
925.0451,400.0,480.1425,44.9026,0.9961,10.7365,0.1,5.8971,5.8666,Part-1854,10,10,mevcut
1138.2895,345.0,793.2895,0.0,1.0,118.5632,0.0,114.6242,114.6242,Part-1855,121,94,mevcut
241073.5903,2055.0,43259.2316,195759.3587,0.9567,129.8817,1.4,440.2479,420.3875,Part-1856,139,26,mevcut
735.9687,345.0,390.9687,0.0,1.0,133.7037,0.0,165.1179,165.1179,Part-1857,137,124,mevcut
307777.6797,2610.0,45211.6761,259956.0036,0.9609,201.7489,1.8,648.6774,619.5115,Part-1858,281,37,mevcut
13968.9736,1335.0,11110.2644,1523.7092,0.9976,34.5299,0.1,30.591,30.4953,Part-1859,50,4,mevcut
50021.2567,1180.0,4964.4445,43876.8122,0.9669,152.075,3.6,534.9862,511.4345,Part-1860,227,104,mevcut
3625.4106,1100.0,2501.7785,23.6322,0.9997,5.5619,0.1,5.1599,5.1582,Part-1861,7,2,mevcut
43572.9059,3450.0,31661.0859,8461.8201,0.9955,111.1221,0.3,213.4001,211.9537,Part-1862,162,27,mevcut
1276566.7028,9900.0,124490.5395,1142176.1633,0.9681,439.7922,2.7,2665.4444,2563.5934,Part-1863,667,109,mevcut
1520.6563,660.0,860.6563,0.0,1.0,53.4935,0.0,50.1251,50.1251,Part-1864,60,32,mevcut
4596.6858,385.0,1772.123,2439.5628,0.9925,406.4236,0.6,1064.7892,1052.2838,Part-1865,518,177,mevcut
792.9509,155.0,369.1722,268.7787,0.9902,12.5857,0.7,11.4256,11.279,Part-1866,13,9,mevcut
22312096.0243,16960.0,634773.5057,21660362.5186,0.9149,1379.7886,4.4,11322.2439,10162.1068,Part-1867,4758,128,mevcut
443.1092,190.0,253.1092,0.0,1.0,20.2937,0.0,12.8998,12.8998,Part-1868,21,9,mevcut
1763.2666,480.0,1283.2666,0.0,1.0,389.8306,0.0,706.1738,706.1738,Part-1869,475,187,mevcut
78023.1955,1417.5,12629.4269,63976.2686,0.9782,568.6077,1.4,1649.336,1596.8573,Part-1870,893,94,mevcut
10860.8578,1900.0,8960.8578,0.0,1.0,413.7217,0.0,747.0847,747.0847,Part-1871,357,230,mevcut
30002.3745,1010.0,4797.0524,24195.3221,0.9828,453.1445,2.1,2794.2411,2734.2775,Part-1872,853,277,mevcut
235399.8858,1880.0,18527.28,214992.6059,0.9561,38.0065,3.0,179.0409,169.3767,Part-1873,76,5,mevcut
22627.2553,2730.0,13995.3809,5901.8745,0.9931,213.9195,0.6,336.5014,333.448,Part-1874,303,62,mevcut
3856.0734,645.0,3211.0734,0.0,1.0,142.3456,0.0,203.4488,203.4488,Part-1875,154,68,mevcut
2894.1067,405.0,2489.1067,0.0,1.0,103.3842,0.0,92.8788,92.8788,Part-1876,134,24,mevcut
338753.7731,3560.0,18541.0973,316652.6758,0.9497,542.5317,4.6,5132.7212,4842.1449,Part-1877,1069,259,mevcut
163157.609,1620.0,27428.8122,134108.7968,0.9757,104.9329,2.0,310.7017,301.4021,Part-1878,148,15,mevcut
57677.1459,4460.0,53217.1459,0.0,1.0,87.7034,0.0,80.7161,80.7161,Part-1879,129,8,mevcut
7903.7777,1125.0,6778.7777,0.0,1.0,20.5599,0.0,19.1655,19.1655,Part-1880,24,5,mevcut
17259.113,1230.0,16029.113,0.0,1.0,463.0359,0.0,604.818,604.818,Part-1881,648,58,mevcut
586.4148,240.0,346.4148,0.0,1.0,425.87,0.0,488.1054,488.1054,Part-1882,189,595,mevcut
190.7618,100.0,77.8871,12.8747,0.9932,7.2645,0.6,3.3171,3.2874,Part-1883,5,10,mevcut
670809.9183,5415.0,92421.4668,572973.4515,0.9755,178.6502,1.0,619.4301,600.1359,Part-1884,350,22,mevcut
133700.757,2550.0,7357.5654,123793.1916,0.9691,262.3539,3.3,1844.0292,1780.8368,Part-1885,548,233,mevcut
23151.0799,2230.0,17048.102,3872.9779,0.9948,776.8407,0.1,831.8551,826.1389,Part-1886,1179,79,mevcut
275898.9644,2920.0,35235.9945,237742.9698,0.972,64.9736,1.2,210.4516,202.0662,Part-1887,119,9,mevcut
13561.6137,3700.0,9861.6137,0.0,1.0,120.5378,0.0,135.264,135.264,Part-1888,157,33,mevcut
6464.365,1425.0,4642.8911,396.4738,0.9996,673.5521,0.1,3238.9889,3237.4193,Part-1889,1144,336,mevcut
4986.0793,810.0,4176.0793,0.0,1.0,100.3345,0.0,231.8285,231.8285,Part-1890,96,51,mevcut
493.7909,200.0,293.7909,0.0,1.0,126.3384,0.0,59.7078,59.7078,Part-1891,115,100,mevcut
11192.898,1430.0,6900.4628,2862.4353,0.9942,246.4841,0.1,420.166,416.9423,Part-1892,370,47,mevcut
4495.8276,765.0,2023.2869,1707.5407,0.9933,63.4092,0.5,121.627,120.4337,Part-1893,81,35,mevcut
91914.8319,3040.0,70821.0115,18053.8204,0.9961,145.9461,0.1,280.1107,278.6615,Part-1894,239,14,mevcut
25228.0253,1117.5,6560.5766,17549.9488,0.984,202.5298,0.3,568.565,554.9506,Part-1895,326,47,mevcut
23661.6739,1170.0,4547.1169,17944.557,0.9751,353.8298,0.5,1243.5495,1199.5591,Part-1896,563,186,mevcut
2379.5262,405.0,1974.5262,0.0,1.0,486.6104,0.0,546.953,546.953,Part-1897,541,176,mevcut
146447.2283,4905.0,109114.5919,32427.6363,0.9962,351.5128,0.3,760.7217,756.3056,Part-1898,577,32,mevcut
6135.5076,1260.0,4875.5076,0.0,1.0,175.944,0.0,251.7311,251.7311,Part-1899,199,55,mevcut
296262.944,3832.5,62855.794,229574.6501,0.9795,399.7109,1.6,1568.0477,1529.9783,Part-1900,848,38,mevcut
1583215.1851,5780.0,136877.6956,1440557.4896,0.9341,358.2669,2.6,1458.0499,1346.4639,Part-1901,567,50,mevcut
2540.1065,510.0,2030.1065,0.0,1.0,104.8547,0.0,142.2667,142.2667,Part-1902,102,43,mevcut
8828.9635,3200.0,5628.9635,0.0,1.0,11.2398,0.0,6.6342,6.6342,Part-1903,14,3,mevcut
8108.0424,1600.0,3532.5642,2975.4782,0.9919,148.3532,0.7,235.8827,233.3623,Part-1904,164,125,mevcut
60056.4069,5240.0,54816.4069,0.0,1.0,125.6126,0.0,149.2695,149.2695,Part-1905,184,10,mevcut
15793.7294,770.0,4403.1086,10620.6208,0.9829,263.5622,0.4,790.7159,771.0561,Part-1906,398,117,mevcut
361.0304,300.0,40.0864,20.944,0.8205,5.9928,20.0,0.7371,0.6123,Part-1907,1,8,mevcut
1529.5162,550.0,979.5162,0.0,1.0,146.7252,0.0,154.3603,154.3603,Part-1908,59,207,mevcut
5498.3795,950.0,4443.5061,104.8734,0.9998,96.7226,0.5,231.0913,231.0164,Part-1909,126,32,mevcut
577.952,300.0,234.2313,43.7207,0.9961,58.7614,0.1,29.4853,29.3328,Part-1910,52,47,mevcut
357.5352,145.0,203.0317,9.5036,0.9997,24.0197,0.2,59.3392,59.321,Part-1911,19,24,mevcut
96536.1852,1445.0,17133.4586,77957.7266,0.9723,322.3258,1.4,1454.7905,1404.3305,Part-1912,592,50,mevcut
17639.0163,765.0,3021.4862,13852.5301,0.9827,163.8195,0.5,423.4831,412.4392,Part-1913,225,110,mevcut
10680.3312,870.0,4311.653,5498.6782,0.9922,75.547,1.7,166.2236,164.4695,Part-1914,103,42,mevcut
2119.9066,610.0,1509.9066,0.0,1.0,50.7032,0.0,30.591,30.591,Part-1915,63,14,mevcut
6148.6762,190.0,1088.0836,4870.5926,0.8205,1.8522,20.0,1.4743,1.2245,Part-1916,2,1,mevcut
861.3099,300.0,561.3099,0.0,1.0,69.8631,0.0,64.4992,64.4992,Part-1917,43,70,mevcut
16132.8565,1030.0,11688.1334,3414.7231,0.9977,878.4202,0.2,1562.7228,1557.1001,Part-1918,1201,204,mevcut
60517.5024,3435.0,48958.6395,8123.8629,0.997,1248.1352,0.1,1819.2453,1812.1333,Part-1919,1921,137,mevcut
5943.0341,1050.0,3223.6401,1669.394,0.9934,104.351,0.6,98.7759,97.9149,Part-1920,138,32,mevcut
3513.0532,840.0,2673.0532,0.0,1.0,204.4825,0.0,293.3791,293.3791,Part-1921,231,86,mevcut
64799.4558,1080.0,14619.3389,49100.1169,0.9786,86.2182,1.1,239.1998,231.4914,Part-1922,130,18,mevcut
3542.5962,1080.0,2462.5962,0.0,1.0,233.0302,0.0,200.1317,200.1317,Part-1923,301,61,mevcut
8620.1185,700.0,4706.4594,3213.6592,0.9945,162.6274,0.5,350.5069,347.4388,Part-1924,191,58,mevcut
7255.5713,1320.0,5935.5713,0.0,1.0,157.5867,0.0,245.4654,245.4654,Part-1925,203,52,mevcut
58031.1889,1447.5,19513.2304,37070.4585,0.9934,611.0132,0.4,2155.8601,2137.2558,Part-1926,1017,121,mevcut
759.8346,330.0,429.8346,0.0,1.0,9.216,0.0,11.7941,11.7941,Part-1927,9,6,mevcut
6208.4124,730.0,3316.7953,2161.617,0.9955,119.9205,0.5,236.2513,234.8346,Part-1928,171,48,mevcut
6217.1709,1100.0,5117.1709,0.0,1.0,116.6968,0.0,160.3265,160.3265,Part-1929,130,42,mevcut
2332.4107,420.0,697.7167,1214.694,0.993,82.787,0.5,232.0483,230.2567,Part-1930,43,120,mevcut
33185.8085,3120.0,23600.524,6465.2845,0.9924,57.6442,0.7,44.5966,44.1533,Part-1931,92,4,mevcut
44880.9913,1275.0,6257.9926,37347.9987,0.9729,292.1098,1.7,1288.9433,1245.1878,Part-1932,465,148,mevcut
1138.3914,292.5,845.8914,0.0,1.0,64.605,0.0,103.9358,103.9358,Part-1933,67,39,mevcut
1729.7123,620.0,1109.7123,0.0,1.0,81.3129,0.0,56.3907,56.3907,Part-1934,88,47,mevcut
459.0601,172.5,286.5601,0.0,1.0,12.4528,0.0,6.2656,6.2656,Part-1935,12,8,mevcut
2793.6181,620.0,1238.9307,934.6874,0.9929,48.0285,0.7,63.762,63.1697,Part-1936,51,38,mevcut
13484.5487,1440.0,7539.0359,4505.5128,0.9966,231.2578,1.1,488.7195,486.1215,Part-1937,284,122,mevcut
196276.8497,9650.0,77576.5931,109050.2566,0.9867,181.499,0.3,461.077,451.8788,Part-1938,295,31,mevcut
12728.5758,2070.0,10035.6492,622.9266,0.9977,59.2906,0.1,41.648,41.5201,Part-1939,77,16,mevcut
27444.2458,787.5,4394.9805,22261.7654,0.9798,493.1689,0.4,1482.1807,1438.8218,Part-1940,769,169,mevcut
11987.9171,1390.0,6387.7825,4210.1346,0.9931,178.8179,0.7,479.8739,474.8468,Part-1941,252,44,mevcut
2858.3592,415.0,2443.3592,0.0,1.0,9.1932,0.0,6.6342,6.6342,Part-1942,12,2,mevcut
40705.4951,2190.0,28270.9913,10244.5038,0.9934,70.713,0.6,88.8246,88.0525,Part-1943,113,6,mevcut
59407.597,1090.0,19629.0708,38688.5262,0.9888,397.3381,0.3,1022.7726,1004.8928,Part-1944,641,58,mevcut
21421.6161,1725.0,11579.2779,8117.3382,0.9957,428.9166,0.3,1795.4084,1785.624,Part-1945,620,164,mevcut
154375.2155,2175.0,24019.9572,128180.2583,0.9748,866.0254,1.7,3749.9646,3629.0775,Part-1946,1438,246,mevcut
2689.6289,840.0,1849.6289,0.0,1.0,109.1061,0.0,131.2097,131.2097,Part-1947,106,76,mevcut
6296.4404,670.0,2658.2693,2968.1711,0.9949,92.7038,0.5,214.8744,213.1381,Part-1948,112,42,mevcut
613495.8026,8175.0,99149.2948,506171.5078,0.9767,166.0133,1.4,892.2683,865.5586,Part-1949,358,17,mevcut
945.7229,330.0,493.3676,122.3552,0.9982,30.5916,0.1,40.9109,40.8117,Part-1950,34,22,mevcut
486.3649,260.0,226.3649,0.0,1.0,178.0799,0.0,156.6409,156.6409,Part-1951,117,236,mevcut
876.993,360.0,302.9758,214.0172,0.9933,53.9816,0.7,79.6318,78.7836,Part-1952,27,79,mevcut
501.4803,220.0,281.4803,0.0,1.0,28.9372,0.0,35.751,35.751,Part-1953,25,25,mevcut
3385.6361,460.0,2529.5081,396.128,0.9948,104.0069,0.1,102.093,101.4023,Part-1954,141,24,mevcut
31914.5806,1642.5,24670.1663,5601.9143,0.9982,60.2232,0.1,92.5102,92.2941,Part-1955,92,7,mevcut
17359.4797,800.0,2753.5197,13805.96,0.9771,202.9208,1.0,512.6763,495.0839,Part-1956,262,173,mevcut
25932.0155,940.0,10862.6459,14129.3696,0.9929,25.6105,0.4,62.2857,61.5834,Part-1957,37,8,mevcut
586.904,200.0,96.2498,290.6543,0.8205,1.9891,20.0,1.1057,0.9184,Part-1958,1,3,mevcut
10030.9196,860.0,3565.5098,5605.4098,0.9855,119.5832,0.8,289.6934,283.9295,Part-1959,128,66,mevcut
48358.2972,2865.0,45493.2972,0.0,1.0,223.9364,0.0,241.7798,241.7798,Part-1960,285,22,mevcut
1077.1534,420.0,650.1943,6.959,0.9995,68.4497,0.1,36.4881,36.4618,Part-1961,60,50,mevcut
1205576.1328,8600.0,114128.2253,1082847.9075,0.9692,349.6814,1.3,1611.1572,1548.7969,Part-1962,664,37,mevcut
694.5762,255.0,288.117,151.4593,0.9943,82.3662,0.6,190.5199,189.1254,Part-1963,48,128,mevcut
2358.6235,350.0,2008.6235,0.0,1.0,150.7442,0.0,159.958,159.958,Part-1964,197,45,mevcut
1016.6747,420.0,596.6747,0.0,1.0,15.5565,0.0,21.3769,21.3769,Part-1965,15,13,mevcut
36558.7628,2130.0,20896.1397,13532.6232,0.9964,53.0547,0.5,114.6242,114.0009,Part-1966,80,11,mevcut
20840.0434,3100.0,17740.0434,0.0,1.0,71.2528,0.0,117.5728,117.5728,Part-1967,82,25,mevcut
5323.373,1275.0,4048.373,0.0,1.0,250.8219,0.0,190.549,190.549,Part-1968,327,54,mevcut
72151.6075,2625.0,20060.806,49465.8015,0.9897,755.9886,1.3,2968.8134,2929.1999,Part-1969,1284,178,mevcut
1940.5052,615.0,1325.5052,0.0,1.0,39.919,0.0,36.4881,36.4881,Part-1970,47,19,mevcut
2365.7119,405.0,1960.7119,0.0,1.0,3.4084,0.0,2.9485,2.9485,Part-1971,4,1,mevcut
5451.1354,870.0,3358.5485,1222.5869,0.9966,125.1236,0.4,247.3083,245.9955,Part-1972,168,35,mevcut
19531.0352,750.0,3482.8295,15298.2057,0.9874,249.9416,1.0,1047.3378,1030.9849,Part-1973,442,129,mevcut
133.0174,55.0,28.979,49.0384,0.9389,1.5585,7.0,0.7371,0.6912,Part-1974,1,2,mevcut
1515.6838,460.0,1055.6838,0.0,1.0,35.0827,0.0,23.2197,23.2197,Part-1975,42,13,mevcut
10597.1307,1410.0,9187.1307,0.0,1.0,22.1227,0.0,23.2197,23.2197,Part-1976,23,4,mevcut
12278.4842,1740.0,10538.4842,0.0,1.0,310.489,0.0,477.2939,477.2939,Part-1977,400,125,mevcut
292.9788,200.0,92.135,0.8438,0.9997,5.2499,0.1,2.58,2.5791,Part-1978,3,7,mevcut
2239.6563,510.0,1729.6563,0.0,1.0,42.0784,0.0,59.7078,59.7078,Part-1979,53,18,mevcut
294.5629,90.0,204.5629,0.0,1.0,111.2619,0.0,164.3808,164.3808,Part-1980,69,125,mevcut
369.099,200.0,169.099,0.0,1.0,11.2839,0.0,6.2656,6.2656,Part-1981,10,12,mevcut
10606.7423,1480.0,9126.7423,0.0,1.0,74.3932,0.0,86.2446,86.2446,Part-1982,106,11,mevcut
483947.0353,8860.0,294911.5577,180175.4776,0.9922,431.8738,0.2,873.1345,865.2833,Part-1983,1328,20,mevcut
4097.9536,855.0,2738.5988,504.3548,0.9978,445.6422,0.1,720.1794,718.1285,Part-1984,580,202,mevcut
53138.4968,565.0,3006.2402,49567.2567,0.9493,199.3962,5.4,741.2849,693.5101,Part-1985,342,76,mevcut
10840.5115,1430.0,8328.5822,1081.9293,0.9987,367.6104,0.5,723.4965,722.1624,Part-1986,551,71,mevcut
247676.0814,4740.0,57081.9544,185854.1271,0.9833,133.8112,0.6,397.6835,387.5531,Part-1987,224,14,mevcut
299331.3753,3410.0,58802.6049,237118.7705,0.9793,2425.3783,1.6,14273.0637,13898.8232,Part-1988,4920,396,mevcut
97734.4935,2340.0,29360.9939,66033.4996,0.988,1696.2708,1.5,4651.6804,4577.7455,Part-1989,2264,313,mevcut
12012.1078,1170.0,8913.3137,1928.7941,0.9982,226.5672,0.1,970.0516,967.8583,Part-1990,388,61,mevcut
5903.042,720.0,5183.042,0.0,1.0,30.3049,0.0,25.4311,25.4311,Part-1991,37,6,mevcut
277.7607,130.0,147.7607,0.0,1.0,3.2574,0.0,1.8428,1.8428,Part-1992,3,4,mevcut
1168771.2124,5332.5,114886.1402,1048552.5722,0.9752,192.5881,1.7,1062.3773,1029.6228,Part-1993,403,13,mevcut
3219.1365,382.5,1224.0027,1612.6338,0.9906,269.0285,0.5,507.8849,501.1299,Part-1994,359,152,mevcut
477.7687,220.0,257.7687,0.0,1.0,148.216,0.0,232.197,232.197,Part-1996,117,145,mevcut
6951.9893,540.0,1713.1868,4698.8025,0.9812,120.6955,0.3,322.7407,315.5805,Part-1997,107,119,mevcut
557.6369,220.0,337.6369,0.0,1.0,20.0234,0.0,12.5313,12.5313,Part-1998,17,14,mevcut
143491.2256,435.0,6460.7826,136595.443,0.9205,242.8148,3.5,1146.6552,1049.9655,Part-1999,212,86,mevcut
398.5204,255.0,138.2881,5.2323,0.9996,26.8424,0.1,30.591,30.5739,Part-2000,21,36,mevcut
503.8449,315.0,188.8449,0.0,1.0,8.2124,0.0,5.8971,5.8971,Part-2001,7,7,mevcut
4225.8581,670.0,3218.1092,337.7489,0.9994,20.7574,0.5,50.1251,50.0785,Part-2002,21,8,mevcut
10774.7834,1030.0,5773.1492,3971.6343,0.9962,47.8277,1.0,140.0553,139.5804,Part-2003,52,14,mevcut
1540.2178,460.0,1080.2178,0.0,1.0,68.2159,0.0,57.1278,57.1278,Part-2004,81,26,mevcut
2905.5377,405.0,1629.0679,871.4699,0.9916,47.337,0.7,53.4422,52.8532,Part-2005,60,20,mevcut
5704.3337,1185.0,4519.3337,0.0,1.0,198.6271,0.0,273.1079,273.1079,Part-2006,265,58,mevcut
85771.3792,3220.0,28395.1015,54156.2777,0.9889,216.8584,0.2,542.5302,533.0046,Part-2007,330,40,mevcut
13789.6698,1740.0,12049.6698,0.0,1.0,29.3395,0.0,47.1765,47.1765,Part-2008,40,8,mevcut
13883.4031,650.0,2822.8623,10410.5408,0.9671,92.7897,1.1,314.0188,303.1281,Part-2009,94,49,mevcut
226642.2442,2300.0,16028.2663,208313.9779,0.9534,130.1904,3.7,752.3557,709.1672,Part-2010,197,60,mevcut
5048.1601,1590.0,3458.1601,0.0,1.0,228.4747,0.0,266.1052,266.1052,Part-2011,284,87,mevcut
1807.0988,490.0,1317.0988,0.0,1.0,29.3292,0.0,29.8539,29.8539,Part-2012,33,12,mevcut
120.9771,100.0,20.9771,0.0,1.0,5.9322,0.0,1.1057,1.1057,Part-2013,1,7,mevcut
985.3878,500.0,485.3878,0.0,1.0,26.8681,0.0,28.7482,28.7482,Part-2014,28,21,mevcut
450.7664,180.0,270.7664,0.0,1.0,213.0102,0.0,258.5214,258.5214,Part-2016,101,315,mevcut
26215.1229,3840.0,22375.1229,0.0,1.0,741.1996,0.0,1126.7084,1126.7084,Part-2017,1037,133,mevcut
19133.7058,1680.0,14657.1801,2796.5258,0.9945,32.7574,0.1,25.0625,24.8829,Part-2018,49,3,mevcut
1006.9741,340.0,662.5591,4.415,1.0,80.0772,0.2,179.8606,179.8498,Part-2019,89,69,mevcut
117931.3711,920.0,12990.454,104020.9172,0.9558,511.8123,2.3,1679.1899,1585.9996,Part-2020,786,83,mevcut
321305.7214,2785.0,70393.3062,248127.4152,0.9904,194.748,1.2,1608.7853,1591.9896,Part-2021,391,26,mevcut
1183.0629,100.0,420.5674,662.4956,0.865,1.5498,14.0,0.3686,0.3225,Part-2022,1,1,mevcut
332.2021,190.0,140.7437,1.4584,0.9997,26.1633,0.1,20.6397,20.633,Part-2023,26,33,mevcut
510.8108,195.0,315.8108,0.0,1.0,24.1406,0.0,18.7969,18.7969,Part-2024,15,28,mevcut
82339.1088,1125.0,9736.8633,71477.2455,0.9829,324.8638,1.2,1871.6093,1831.4075,Part-2025,668,85,mevcut
10836.5942,960.0,9876.5942,0.0,1.0,16.9264,0.0,11.057,11.057,Part-2026,19,4,mevcut
496.8325,230.0,266.8325,0.0,1.0,49.6419,0.0,65.6049,65.6049,Part-2027,38,41,mevcut
20555.5677,1485.0,19070.5677,0.0,1.0,76.28,0.0,97.6702,97.6702,Part-2028,108,8,mevcut
201.9967,100.0,100.3149,1.6819,0.9997,4.1299,0.1,2.58,2.5791,Part-2029,4,4,mevcut
1143.4012,255.0,669.3352,219.066,0.9973,31.4217,0.1,44.9651,44.8075,Part-2030,36,22,mevcut
